Transaktionscode,Erstellt,Aktualisiert,Betrag EUR,Währung,DR/CR,Transaktionstyp,Status,E-Mail Gegenpartei,Name Gegenpartei,Konto Gegenpartei,Land,Eltern-TX,Artikelbezeichnung,Betreff,Hinweise,Rechnungsnr.,Rechnungsadresse,Lieferadresse,Zahlungsquelle,IP-Adresse,Umleitungs-URL,is_streaming_payment
H6OXQQ8Y1HEND7H10,21.10.2023 13:56,21.10.2023 13:56,164.51,EUR,DR,Online Transfer,Completed,daniel21@yahoo.com,Daniel Schulz,2198806849933992292,IT,PARENT,Subscription,Purchase,,,,,PayPal Balance,227.152.210.78,https://shop.example.com,0
4H8NL9VFRUK94IW54,04.02.2023 16:18,04.02.2023 16:18,78.81,EUR,CR,Goods and Services,Completed,max28@ebay.de,Max Fischer,2003231614384421588,NL,PARENT,Online Order,Invoice,,,,,PayPal Balance,78.114.98.187,https://shop.example.com,0
KXKBEFQ796EW8257G,05.10.2023 20:26,05.10.2023 20:26,81.26,EUR,CR,Mobile Payment-Personal,Completed,jonas83@yahoo.com,Jonas Schmidt,2131215314940332451,ES,PARENT,Subscription,Order,,,,,Credit Card,143.70.70.6,,0
BPQGA6X85ZZHJY8GY,05.04.2023 21:25,05.04.2023 21:25,241.74,EUR,CR,Goods and Services,Completed,mila28@spotify.com,Mila Schmidt,2187402269353784347,DE,PARENT,Electronics,Order,,,,,Credit Card,214.220.112.144,,0
3TN60TLXOUN91FY6Y,14.06.2024 03:56,14.06.2024 03:56,249.5,EUR,DR,Goods and Services,Completed,mila37@amazon.de,Mila Fischer,2024916236714680907,ES,PARENT,Subscription,Payment,,,,,Bank Transfer,227.36.86.237,https://shop.example.com,0
MW04U923O359TSUJT,15.05.2024 04:34,15.05.2024 04:34,167.66,EUR,CR,Goods and Services,Completed,mila6@spotify.com,Mila Becker,2065365557131458468,IT,PARENT,Online Order,,,,,,Credit Card,202.86.126.30,https://shop.example.com,0
Y9IXFY1Z682R6ZL1K,26.07.2024 01:20,26.07.2024 01:20,64.73,EUR,CR,Goods and Services,Completed,sophie85@gmx.de,Sophie Schulz,2183962638550456185,DE,PARENT,Subscription,Payment,,,,,PayPal Balance,7.5.8.76,https://shop.example.com,0
ZKNHPVRWBRBLBZ5NT,06.09.2024 11:05,06.09.2024 11:05,83.44,EUR,CR,Mobile Payment-Personal,Completed,jonas16@gmx.de,Jonas Schmidt,2198472884400041251,ES,PARENT,Electronics,Order,,,,,Credit Card,226.90.243.249,,0
C0Z7Q0I9BL14HOAE5,07.05.2023 10:52,07.05.2023 10:52,131.19,EUR,CR,Goods and Services,Completed,max98@gmx.de,Max Wolf,2145929467884170815,FR,PARENT,,Order,,,,,PayPal Balance,129.47.119.71,,0
6KFKLDF4HRA1361BG,21.06.2023 08:48,21.06.2023 08:48,145.82,EUR,DR,Online Transfer,Completed,lukas33@amazon.de,Lukas Schulz,2196870897860457687,ES,PARENT,Electronics,Invoice,,,,,Bank Transfer,59.183.114.207,,0
ASYWDRKUPCJ8MO765,04.02.2023 11:36,04.02.2023 11:36,198.19,EUR,CR,Goods and Services,Completed,anna95@yahoo.com,Anna Schmidt,2046691972557833874,DE,PARENT,Subscription,Payment,,,,,Credit Card,48.171.51.115,,0
BHK0ONSASJTK3LIRH,28.09.2023 04:03,28.09.2023 04:03,113.52,EUR,DR,Goods and Services,Completed,felix9@outlook.com,Felix Klein,2137985782172369499,AT,PARENT,Headphones,,,,,,PayPal Balance,45.100.142.163,,0
FWOW73O1BLOG0NQ4I,10.04.2023 00:33,10.04.2023 00:33,238.04,EUR,CR,Goods and Services,Completed,anna19@gmx.de,Anna Weber,2177231638549739407,ES,PARENT,Headphones,,,,,,Bank Transfer,166.224.194.163,https://shop.example.com,0
Z11BJKX9M4V74QR14,15.02.2023 00:31,15.02.2023 00:31,236.24,EUR,CR,Goods and Services,Completed,laura56@gmail.com,Laura Schulz,2097155327642166000,DE,PARENT,,Order,,,,,Credit Card,126.250.88.137,https://shop.example.com,0
7LIG9GMYKVYGW22YG,25.02.2024 19:25,25.02.2024 19:25,318.72,EUR,DR,Goods and Services,Completed,paul35@outlook.com,Paul Schmidt,2156444508940031243,ES,PARENT,Online Order,Purchase,,,,,Bank Transfer,53.205.119.149,https://shop.example.com,0
IRJUTFVJ839AG77Q9,06.05.2024 08:00,06.05.2024 08:00,135.51,EUR,DR,Goods and Services,Completed,anna77@netflix.com,Anna Hoffmann,2163557377643685877,FR,PARENT,Electronics,Purchase,,,,,PayPal Balance,69.14.252.110,,0
19BCDTED0PBXCE9ZK,23.06.2023 22:53,23.06.2023 22:53,169.69,EUR,CR,Goods and Services,Completed,mila41@yahoo.com,Mila Schmidt,2063536813704300691,ES,PARENT,Headphones,Purchase,,,,,Credit Card,147.193.69.238,https://shop.example.com,0
TAFUW93EIOIV67KAY,17.11.2023 05:05,17.11.2023 05:05,120.34,EUR,DR,Goods and Services,Completed,lea41@web.de,Lea Weber,2128598366249483438,AT,PARENT,Electronics,Invoice,,,,,PayPal Balance,26.217.21.105,,0
5R2SLRW4VNZVZN2HL,07.07.2024 15:38,07.07.2024 15:38,65.42,EUR,DR,Goods and Services,Completed,mila79@yahoo.com,Mila Weber,2071701817304426415,IT,PARENT,Subscription,Invoice,,,,,Bank Transfer,231.60.98.154,,0
NR06DJIN9RG4XV349,01.02.2023 20:44,01.02.2023 20:44,487.21,EUR,DR,Goods and Services,Completed,max58@paypal.com,Max Fischer,2025932807356562229,IT,PARENT,Subscription,Purchase,,,,,PayPal Balance,24.158.179.142,https://shop.example.com,0
5GOFC5WU2550KQPGA,02.03.2024 22:26,02.03.2024 22:26,292.27,EUR,CR,Goods and Services,Completed,anna20@outlook.com,Anna Schulz,2019421567565521427,DE,PARENT,Electronics,Purchase,,,,,Bank Transfer,210.201.46.137,https://shop.example.com,0
41SASCEBFE54UKIGD,30.09.2023 01:22,30.09.2023 01:22,232.95,EUR,CR,Goods and Services,Completed,mila20@spotify.com,Mila Schulz,2184506671836333822,ES,PARENT,Headphones,Purchase,,,,,PayPal Balance,18.252.97.35,https://shop.example.com,0
MVZ01SOSR2HVNKVON,11.08.2024 05:16,11.08.2024 05:16,132.07,EUR,DR,Mobile Payment-Personal,Completed,mila71@yahoo.com,Mila Schulz,2090661472616364616,FR,PARENT,Electronics,,,,,,PayPal Balance,193.5.56.112,,0
66JOZNHE8IFXDNM65,15.03.2024 18:41,15.03.2024 18:41,60.48,EUR,DR,Goods and Services,Completed,jonas84@spotify.com,Jonas Becker,2172429919224063598,NL,PARENT,Online Order,Order,,,,,Bank Transfer,211.132.142.123,https://shop.example.com,0
0UCSWNQMWMLN2V51P,30.08.2023 16:12,30.08.2023 16:12,261.53,EUR,CR,Goods and Services,Completed,mila40@netflix.com,Mila Schmidt,2163239439416056620,ES,PARENT,Headphones,Invoice,,,,,PayPal Balance,248.40.239.212,https://shop.example.com,0
WJHBAEPG25PU9H9FB,27.07.2023 02:38,27.07.2023 02:38,118.71,EUR,DR,Online Transfer,Completed,paul19@ebay.de,Paul Becker,2019048879122653409,AT,PARENT,Online Order,Order,,,,,Bank Transfer,235.252.43.237,,0
U63LXSY4VY32I3PJ7,25.06.2024 22:24,25.06.2024 22:24,180.69,EUR,DR,Mobile Payment-Personal,Completed,anna79@gmail.com,Anna Schmidt,2014782347163141076,ES,PARENT,Subscription,,,,,,Bank Transfer,206.221.66.28,,0
SOOUKIW8X17COPO9M,07.11.2024 06:07,07.11.2024 06:07,83.18,EUR,DR,Mobile Payment-Personal,Completed,felix32@netflix.com,Felix Fischer,2088777090480215540,AT,PARENT,Headphones,,,,,,Bank Transfer,226.126.238.246,https://shop.example.com,0
FLNCC2ATRD83X9AGE,21.12.2023 05:42,21.12.2023 05:42,160.27,EUR,DR,Online Transfer,Completed,lea37@netflix.com,Lea Wolf,2197628529289061111,IT,PARENT,Online Order,Purchase,,,,,Bank Transfer,171.147.23.11,https://shop.example.com,0
63RJK4CWEQ4F1SRIK,27.02.2023 13:06,27.02.2023 13:06,87.53,EUR,DR,Online Transfer,Completed,daniel11@web.de,Daniel Klein,2097611411863563401,IT,PARENT,Online Order,Invoice,,,,,PayPal Balance,178.122.208.116,https://shop.example.com,0
HQZBC5F9E0KLLIRO7,09.12.2023 10:13,09.12.2023 10:13,90.36,EUR,DR,Online Transfer,Completed,felix54@gmx.de,Felix Hoffmann,2189131489662041359,DE,PARENT,Subscription,Purchase,,,,,Bank Transfer,41.101.50.89,https://shop.example.com,0
EL8PL6UZA28OR9F5I,01.08.2024 21:16,01.08.2024 21:16,158.76,EUR,DR,Online Transfer,Completed,max60@outlook.com,Max Hoffmann,2080088358063312426,AT,PARENT,Subscription,Payment,,,,,Credit Card,47.107.10.198,https://shop.example.com,0
HLX0ST69WWP82QZTT,04.01.2023 23:40,04.01.2023 23:40,32.73,EUR,DR,Goods and Services,Completed,sophie44@gmail.com,Sophie Klein,2081997411272441695,NL,PARENT,,Invoice,,,,,PayPal Balance,105.151.161.248,,0
QKXBI6JJTB8QOP82J,03.12.2023 08:07,03.12.2023 08:07,34.4,EUR,DR,Mobile Payment-Personal,Completed,mila74@web.de,Mila Wolf,2144620117386269919,IT,PARENT,,Invoice,,,,,Credit Card,202.79.197.154,,0
0GXAPLIRD70GKJFP0,18.06.2023 18:00,18.06.2023 18:00,72.05,EUR,DR,Mobile Payment-Personal,Completed,mila37@gmx.de,Mila Fischer,2083234739326458859,NL,PARENT,Electronics,,,,,,Credit Card,178.141.164.18,https://shop.example.com,0
EQE12QEYKC2MNG806,07.04.2023 02:14,07.04.2023 02:14,112.48,EUR,CR,Online Transfer,Completed,jonas31@amazon.de,Jonas Schmidt,2018283314967987589,AT,PARENT,Subscription,Invoice,,,,,PayPal Balance,88.42.134.209,,0
31OGWRVZ90472UQLN,10.05.2024 10:10,10.05.2024 10:10,242.98,EUR,CR,Mobile Payment-Personal,Completed,lea4@gmail.com,Lea Becker,2130542249763154540,AT,PARENT,Electronics,Order,,,,,PayPal Balance,147.91.5.253,,0
S1VRTT1E32WITPBD7,05.11.2024 23:50,05.11.2024 23:50,117.49,EUR,CR,Goods and Services,Completed,sophie41@amazon.de,Sophie Klein,2074444546576413258,FR,PARENT,Headphones,,,,,,PayPal Balance,72.88.218.106,,0
LZ57V4NDJM5GH2IJ4,12.03.2024 15:28,12.03.2024 15:28,131.43,EUR,CR,Goods and Services,Completed,felix95@outlook.com,Felix Klein,2157392412422140247,NL,PARENT,Headphones,Purchase,,,,,Credit Card,169.77.26.230,https://shop.example.com,0
C8VDRQNTJVU2CGXU5,30.04.2024 08:30,30.04.2024 08:30,105.69,EUR,CR,Goods and Services,Completed,max12@yahoo.com,Max Hoffmann,2062954666277116841,IT,PARENT,Headphones,Invoice,,,,,Credit Card,33.44.189.246,,0
TCHYGTMOV6KI4EPXR,03.02.2024 01:01,03.02.2024 01:01,169.52,EUR,CR,Goods and Services,Completed,paul1@gmx.de,Paul Schulz,2170268452568812399,AT,PARENT,Online Order,Payment,,,,,Credit Card,65.177.33.148,https://shop.example.com,0
0YEH8UXZ3ADHF025L,28.02.2023 13:18,28.02.2023 13:18,64.85,EUR,DR,Goods and Services,Completed,paul17@netflix.com,Paul Schmidt,2190093763793918213,ES,PARENT,Online Order,Order,,,,,Credit Card,71.114.170.52,,0
BAQC6CQKO5FKPA2TV,20.12.2023 13:22,20.12.2023 13:22,122.41,EUR,DR,Goods and Services,Completed,jonas86@netflix.com,Jonas Fischer,2185692422718503833,AT,PARENT,Subscription,Payment,,,,,Bank Transfer,52.177.222.71,,0
N9TXFJNJD5SLOC8D6,14.07.2023 09:41,14.07.2023 09:41,179.27,EUR,DR,Goods and Services,Completed,lukas57@yahoo.com,Lukas Hoffmann,2070413007293327911,IT,PARENT,Online Order,Payment,,,,,Credit Card,220.158.148.205,,0
UAGDL1J2VWY8UMNW6,29.01.2023 12:01,29.01.2023 12:01,157.84,EUR,DR,Goods and Services,Completed,jonas20@amazon.de,Jonas Becker,2102863845412686649,FR,PARENT,,Payment,,,,,PayPal Balance,137.86.127.59,https://shop.example.com,0
QT0D9TZHHNBAVEKVQ,19.07.2023 12:20,19.07.2023 12:20,134.64,EUR,CR,Goods and Services,Completed,felix73@paypal.com,Felix Müller,2098233027811770311,AT,PARENT,Headphones,Invoice,,,,,Credit Card,31.24.207.65,,0
3HOLDU7JPMMQZADWA,01.09.2023 06:23,01.09.2023 06:23,135.88,EUR,DR,Online Transfer,Completed,felix70@outlook.com,Felix Fischer,2049595289568975566,AT,PARENT,Headphones,Payment,,,,,PayPal Balance,189.12.188.46,https://shop.example.com,0
E6HW5KYFC6RANTY6D,16.10.2024 14:00,16.10.2024 14:00,191.66,EUR,CR,Goods and Services,Completed,lea8@gmx.de,Lea Fischer,2021102218911911347,AT,PARENT,Online Order,Order,,,,,Bank Transfer,28.112.59.180,,0
TU8PV2KJH01AONT75,25.04.2024 16:03,25.04.2024 16:03,502.26,EUR,CR,Mobile Payment-Personal,Completed,daniel76@gmx.de,Daniel Schulz,2066217417998947136,IT,PARENT,Online Order,,,,,,Credit Card,137.244.220.29,https://shop.example.com,0
SV5ITMTJLEGP4H2HW,04.12.2023 14:00,04.12.2023 14:00,68.75,EUR,CR,Online Transfer,Completed,lukas69@yahoo.com,Lukas Weber,2127498031010776174,DE,PARENT,Online Order,Order,,,,,Bank Transfer,185.163.140.21,,0
1Y50DF0WCYR2P6XCW,13.02.2023 15:10,13.02.2023 15:10,511.47,EUR,CR,Goods and Services,Completed,sophie44@outlook.com,Sophie Becker,2043169775943100423,NL,PARENT,Headphones,Order,,,,,Bank Transfer,98.173.30.204,,0
YTKS1F3KWBNBPAVAJ,04.05.2023 20:22,04.05.2023 20:22,66.06,EUR,CR,Goods and Services,Completed,paul21@ebay.de,Paul Hoffmann,2099540984013899362,IT,PARENT,Online Order,,,,,,Bank Transfer,23.93.186.133,https://shop.example.com,0
ILXN32NBZWBHO4UW2,24.08.2024 10:25,24.08.2024 10:25,12.28,EUR,CR,Goods and Services,Completed,jonas31@paypal.com,Jonas Wolf,2179970510388055864,IT,PARENT,Subscription,,,,,,Credit Card,48.33.17.16,https://shop.example.com,0
J08XTR5IGZGXOIYFO,30.06.2023 23:21,30.06.2023 23:21,86.07,EUR,DR,Mobile Payment-Personal,Completed,max68@ebay.de,Max Schmidt,2049250251367412864,ES,PARENT,,Order,,,,,Credit Card,166.172.171.188,https://shop.example.com,0
HL2C53K9OM115BOIY,10.07.2023 01:40,10.07.2023 01:40,171.84,EUR,DR,Goods and Services,Completed,daniel97@gmx.de,Daniel Weber,2196914206927277124,AT,PARENT,,Payment,,,,,Bank Transfer,50.246.222.234,,0
8T6AIDIZS3J0EVZYM,12.02.2024 11:17,12.02.2024 11:17,436.13,EUR,DR,Mobile Payment-Personal,Completed,paul53@ebay.de,Paul Schmidt,2184202641945128075,DE,PARENT,,,,,,,Bank Transfer,62.53.235.56,https://shop.example.com,0
033DZQQ5EB9IDYREX,03.04.2024 20:37,03.04.2024 20:37,60.41,EUR,CR,Mobile Payment-Personal,Completed,sophie76@ebay.de,Sophie Fischer,2176361011186681852,ES,PARENT,Headphones,Payment,,,,,Bank Transfer,195.247.84.254,https://shop.example.com,0
39BD2EEV7INRZJK9E,13.01.2023 04:58,13.01.2023 04:58,190.86,EUR,DR,Goods and Services,Completed,mila93@gmx.de,Mila Schulz,2000886051395274281,ES,PARENT,Online Order,Invoice,,,,,Credit Card,55.101.95.157,,0
DKITMAF9H3FHVFIJM,29.06.2023 09:13,29.06.2023 09:13,38.18,EUR,CR,Mobile Payment-Personal,Completed,jonas10@web.de,Jonas Müller,2073541209282054756,DE,PARENT,,Purchase,,,,,Credit Card,191.220.188.76,https://shop.example.com,0
ROP2BYEE2ABG9SHO5,31.01.2023 22:53,31.01.2023 22:53,426.03,EUR,CR,Online Transfer,Completed,felix47@amazon.de,Felix Wolf,2007859905096756681,FR,PARENT,Subscription,Invoice,,,,,PayPal Balance,176.117.19.83,,0
TPDWR1XFHSJ0BI6AT,10.05.2024 22:30,10.05.2024 22:30,296.01,EUR,DR,Goods and Services,Completed,lea33@netflix.com,Lea Schmidt,2055936635212006854,NL,PARENT,Electronics,,,,,,Bank Transfer,61.123.221.171,,0
BYQYVBNUZ2KGA99UF,07.12.2023 10:03,07.12.2023 10:03,90.51,EUR,DR,Online Transfer,Completed,sarah28@gmail.com,Sarah Schulz,2179995232195167195,ES,PARENT,,Order,,,,,Bank Transfer,223.200.169.76,,0
N8ILDASLW9HGGG23K,31.07.2023 10:26,31.07.2023 10:26,327.74,EUR,CR,Goods and Services,Completed,paul38@web.de,Paul Becker,2116506225315431145,ES,PARENT,Subscription,,,,,,Credit Card,246.241.15.105,,0
XGHU9IVLX6X6SXUA3,21.06.2023 10:29,21.06.2023 10:29,121.85,EUR,DR,Goods and Services,Completed,max82@yahoo.com,Max Schulz,2000885514143576877,NL,PARENT,Electronics,Order,,,,,Bank Transfer,228.170.31.252,https://shop.example.com,0
YPJ2NNOC3ARPYYFGT,14.08.2024 14:48,14.08.2024 14:48,306.39,EUR,DR,Goods and Services,Completed,sarah19@gmx.de,Sarah Wolf,2034641238042584153,NL,PARENT,Subscription,,,,,,PayPal Balance,199.69.103.139,https://shop.example.com,0
1AYSV6O9E9NHCGW33,01.03.2023 01:44,01.03.2023 01:44,133.88,EUR,CR,Mobile Payment-Personal,Completed,laura81@ebay.de,Laura Hoffmann,2108141568786166815,ES,PARENT,Online Order,Payment,,,,,PayPal Balance,157.166.72.21,https://shop.example.com,0
HUPOF0HKARPKFZQFO,21.10.2024 22:16,21.10.2024 22:16,138.24,EUR,DR,Goods and Services,Completed,laura7@gmail.com,Laura Schmidt,2037478243990794368,ES,PARENT,Online Order,,,,,,PayPal Balance,89.5.143.205,https://shop.example.com,0
OSTCHHI78LZGM8DTC,08.04.2023 06:37,08.04.2023 06:37,92.04,EUR,CR,Online Transfer,Completed,mila21@amazon.de,Mila Becker,2047348432038983013,IT,PARENT,Subscription,Order,,,,,PayPal Balance,21.155.42.1,https://shop.example.com,0
UMEHCYKJB85LFOS9D,07.04.2024 18:22,07.04.2024 18:22,208.56,EUR,DR,Goods and Services,Completed,lea86@web.de,Lea Wolf,2068168647407492294,FR,PARENT,Electronics,,,,,,PayPal Balance,175.65.213.27,https://shop.example.com,0
C4X56V3DGS9GT0R0V,28.12.2024 16:19,28.12.2024 16:19,146.15,EUR,CR,Online Transfer,Completed,felix95@outlook.com,Felix Schmidt,2122792048800846472,AT,PARENT,Online Order,Invoice,,,,,Credit Card,63.225.30.218,https://shop.example.com,0
2VZPY9QZO7IO2F2NA,16.10.2024 20:10,16.10.2024 20:10,193.83,EUR,CR,Mobile Payment-Personal,Completed,felix30@gmail.com,Felix Klein,2189918029647716414,AT,PARENT,Headphones,Payment,,,,,PayPal Balance,58.162.90.84,,0
YOFCX7CULOQVBV1JP,02.05.2024 22:52,02.05.2024 22:52,29.36,EUR,DR,Goods and Services,Completed,anna2@gmail.com,Anna Wolf,2157583075009205479,DE,PARENT,Electronics,Order,,,,,PayPal Balance,33.229.236.10,,0
KV4VTCDMWS81BXD7I,01.01.2024 05:05,01.01.2024 05:05,313.61,EUR,DR,Goods and Services,Completed,max56@gmx.de,Max Fischer,2112552862614326372,FR,PARENT,Subscription,Invoice,,,,,PayPal Balance,139.197.249.169,https://shop.example.com,0
VRT4UPR44ESH9BXLS,03.04.2023 10:49,03.04.2023 10:49,366.26,EUR,DR,Online Transfer,Completed,laura79@gmail.com,Laura Becker,2053679212699035718,IT,PARENT,Electronics,Payment,,,,,Credit Card,203.61.95.14,,0
BEKT2MNJ7OVHM3KWW,28.04.2024 07:56,28.04.2024 07:56,145.64,EUR,CR,Online Transfer,Completed,max49@yahoo.com,Max Klein,2153541218297153643,IT,PARENT,,Order,,,,,Credit Card,217.69.203.101,,0
Y6G107G8O8G8HZMVY,10.05.2024 10:21,10.05.2024 10:21,479.5,EUR,CR,Goods and Services,Completed,lea14@web.de,Lea Fischer,2030613128893279963,ES,PARENT,Subscription,Order,,,,,Credit Card,101.95.94.7,,0
1KJALW563C36VFH3M,17.04.2024 09:46,17.04.2024 09:46,409.2,EUR,CR,Goods and Services,Completed,mila72@gmx.de,Mila Schulz,2024790740372952692,NL,PARENT,Subscription,Payment,,,,,PayPal Balance,101.79.23.84,https://shop.example.com,0
53R4SIP4B8J4ZXD82,12.11.2023 10:34,12.11.2023 10:34,211.71,EUR,CR,Online Transfer,Completed,anna14@netflix.com,Anna Klein,2101993059863875139,AT,PARENT,Subscription,,,,,,Bank Transfer,99.158.136.243,,0
MISU1O67U61O85VO1,11.07.2023 16:57,11.07.2023 16:57,330.52,EUR,DR,Online Transfer,Completed,sarah78@amazon.de,Sarah Schulz,2086080049279651549,AT,PARENT,Headphones,Purchase,,,,,PayPal Balance,127.181.87.131,https://shop.example.com,0
KSKWECY9A7ABFLXV5,06.09.2024 12:43,06.09.2024 12:43,275.24,EUR,CR,Mobile Payment-Personal,Completed,sarah94@gmail.com,Sarah Hoffmann,2068143787731171513,AT,PARENT,Subscription,,,,,,Credit Card,225.212.227.254,,0
WP0YKKSWNWZF8Y7P6,10.05.2024 01:24,10.05.2024 01:24,21.69,EUR,DR,Goods and Services,Completed,sophie42@gmail.com,Sophie Klein,2185374096877178210,FR,PARENT,,Invoice,,,,,PayPal Balance,192.2.34.94,,0
3DE4EV5XWWC05SORH,12.04.2023 08:27,12.04.2023 08:27,107.4,EUR,DR,Goods and Services,Completed,sarah27@ebay.de,Sarah Weber,2006982493023658673,ES,PARENT,Online Order,,,,,,PayPal Balance,197.121.104.133,,0
UJEFUBFD340NXIDB5,30.11.2024 03:59,30.11.2024 03:59,222.02,EUR,DR,Goods and Services,Completed,paul45@yahoo.com,Paul Becker,2034855635121703222,IT,PARENT,Subscription,Purchase,,,,,Bank Transfer,45.17.118.176,https://shop.example.com,0
UUW05802XVXITIFXZ,12.02.2023 14:56,12.02.2023 14:56,382.18,EUR,CR,Goods and Services,Completed,mila24@web.de,Mila Fischer,2166483351078892505,ES,PARENT,Online Order,Invoice,,,,,PayPal Balance,82.143.241.79,https://shop.example.com,0
IAL5U8RZE6V4UAUPF,19.12.2024 03:09,19.12.2024 03:09,35.56,EUR,DR,Goods and Services,Completed,anna95@outlook.com,Anna Becker,2192169104308301071,ES,PARENT,Electronics,Purchase,,,,,Bank Transfer,195.135.234.128,,0
EN00BGBB1R3YQS5PY,20.12.2023 22:24,20.12.2023 22:24,23.44,EUR,DR,Goods and Services,Completed,lea18@gmail.com,Lea Becker,2148246842106662880,NL,PARENT,Headphones,Order,,,,,PayPal Balance,61.164.137.101,,0
LQM585U7D2XG770XD,18.07.2024 20:22,18.07.2024 20:22,127.68,EUR,CR,Online Transfer,Completed,max31@outlook.com,Max Fischer,2079892900633913546,IT,PARENT,,,,,,,Credit Card,131.50.15.157,,0
OW0EF578O1FE1YEND,28.12.2024 23:33,28.12.2024 23:33,13.51,EUR,CR,Goods and Services,Completed,max27@paypal.com,Max Wolf,2034863417952485717,ES,PARENT,Headphones,Invoice,,,,,Credit Card,9.115.35.186,https://shop.example.com,0
PMTXQ531D1KDK2YWF,08.11.2023 18:57,08.11.2023 18:57,124.34,EUR,DR,Goods and Services,Completed,sarah26@netflix.com,Sarah Schulz,2002519757926349300,ES,PARENT,,Invoice,,,,,Credit Card,84.252.35.39,https://shop.example.com,0
4C0X2HYVEZRAD8EJP,18.06.2024 02:02,18.06.2024 02:02,174.89,EUR,DR,Mobile Payment-Personal,Completed,lukas25@web.de,Lukas Weber,2094147266037206877,ES,PARENT,Subscription,Payment,,,,,Bank Transfer,100.79.196.237,https://shop.example.com,0
EWRUKFWPZDPVOE4T8,25.07.2023 02:55,25.07.2023 02:55,57.91,EUR,CR,Mobile Payment-Personal,Completed,max4@spotify.com,Max Hoffmann,2092070919042163808,NL,PARENT,Headphones,Payment,,,,,PayPal Balance,212.225.176.162,,0
U1QP2WNV2MK48J4E3,25.01.2023 13:18,25.01.2023 13:18,126.96,EUR,DR,Online Transfer,Completed,lea16@gmail.com,Lea Hoffmann,2000787454053760380,DE,PARENT,Electronics,Payment,,,,,PayPal Balance,143.16.197.31,,0
O1DFSTS3YQFBZ9ZQH,23.08.2024 20:27,23.08.2024 20:27,258.31,EUR,CR,Goods and Services,Completed,felix95@gmail.com,Felix Schmidt,2130557734718875012,DE,PARENT,Headphones,Payment,,,,,PayPal Balance,14.119.183.59,https://shop.example.com,0
EHAPM4YQZVRHUM921,17.12.2024 13:48,17.12.2024 13:48,85.72,EUR,DR,Goods and Services,Completed,max36@gmx.de,Max Hoffmann,2126670400750963485,NL,PARENT,Electronics,Invoice,,,,,Bank Transfer,228.101.112.211,https://shop.example.com,0
OPLLV12BVXEJAXVT7,22.11.2024 18:34,22.11.2024 18:34,67.07,EUR,CR,Goods and Services,Completed,sophie90@spotify.com,Sophie Schmidt,2181894861616526519,IT,PARENT,Headphones,Purchase,,,,,Bank Transfer,147.1.81.64,,0
3K337OV9WXHVY3NUK,08.01.2024 03:07,08.01.2024 03:07,122.58,EUR,DR,Online Transfer,Completed,sarah6@spotify.com,Sarah Schmidt,2110105162730153741,DE,PARENT,,Order,,,,,PayPal Balance,56.125.74.244,https://shop.example.com,0
YVU69QAZ6FP9XAQS3,14.04.2024 09:53,14.04.2024 09:53,52.45,EUR,CR,Goods and Services,Completed,mila98@yahoo.com,Mila Hoffmann,2025659079973049313,FR,PARENT,Online Order,,,,,,PayPal Balance,216.41.170.171,,0
SS9V66DQA4SVKXB3C,09.12.2023 13:12,09.12.2023 13:12,456.59,EUR,DR,Goods and Services,Completed,paul11@web.de,Paul Hoffmann,2074950198222645155,NL,PARENT,,,,,,,Credit Card,36.42.195.31,https://shop.example.com,0
7TCATPLX3GGUKO1Y7,03.10.2024 07:28,03.10.2024 07:28,137.01,EUR,DR,Mobile Payment-Personal,Completed,sophie74@netflix.com,Sophie Schulz,2077942139855989426,AT,PARENT,Subscription,Payment,,,,,Credit Card,172.109.144.232,https://shop.example.com,0
IE6DUEPRTIRY3TI0M,14.03.2023 20:30,14.03.2023 20:30,73.34,EUR,DR,Goods and Services,Completed,mila86@outlook.com,Mila Wolf,2193122558753377576,IT,PARENT,,Purchase,,,,,Bank Transfer,47.75.164.12,,0
AQLCAUDF9M13OTESU,29.12.2023 03:07,29.12.2023 03:07,156.68,EUR,CR,Online Transfer,Completed,lukas50@yahoo.com,Lukas Hoffmann,2154094322391922555,FR,PARENT,,Payment,,,,,Credit Card,179.129.59.158,https://shop.example.com,0
